9.061301,10.779723,-1.729082,33.000000
9.991530,11.882155,-1.358235,33.000000
10.273938,12.205023,-0.278471,3.000000
10.317033,12.208569,0.837689,8.000000
9.144410,10.813287,-2.242958,27.000000
9.034162,10.675368,-1.717139,35.000000
10.431451,12.265588,0.281054,7.000000
10.380363,12.192576,1.400941,12.000000
9.107811,10.694077,-2.224811,27.000000
10.338861,12.135243,1.957466,2.000000
9.001841,10.562181,-1.703977,35.000000
9.997206,11.725932,-1.348125,2.000000
9.084639,10.591751,-2.210106,27.000000
10.410892,12.133729,1.963072,2.000000
8.989523,10.473456,-1.694715,39.000000
10.406613,12.120190,2.530171,8.000000
12.251019,14.268299,-1.645326,3.000000
10.517400,12.184525,0.843551,8.000000
9.049247,10.476259,-2.192586,27.000000
8.966315,10.372929,-1.683503,35.000000
12.253839,14.171191,-1.639051,14.000000
10.456190,12.087999,3.106752,4.000000
10.450672,12.073101,3.686498,3.000000
9.026120,10.376051,-2.178194,31.000000
8.958151,10.290661,-1.675216,40.000000
12.273134,14.093775,-1.635042,3.000000
9.400084,10.737639,-2.773981,4.000000
9.010220,10.285045,-2.165679,31.000000
8.933825,10.190661,-1.664004,40.000000
12.280221,14.002909,-1.629464,14.000000
9.372595,10.631125,-2.754900,4.000000
8.916338,10.102937,-1.654498,21.000000
9.841588,11.143477,-1.300712,2.000000
9.273571,10.448745,-2.715594,13.000000
8.632704,9.719838,-2.058991,2.000000
9.816264,11.040799,-1.292520,22.000000
9.252415,10.351910,-2.698803,13.000000
8.644195,9.664613,-2.053672,2.000000
8.732464,9.756447,-1.607700,3.000000
9.796270,10.941154,-1.284850,42.000000
11.170165,12.466856,-0.877255,13.000000
11.136090,12.420088,-0.291176,3.000000
11.147562,12.393661,0.290967,7.000000
11.019910,12.247453,0.863439,8.000000
9.201811,10.223240,-2.673616,4.000000
8.840487,9.814917,-2.092155,4.000000
11.074224,12.290549,2.031318,2.000000
8.723940,9.678718,-1.599901,3.000000
11.048613,12.257812,2.613707,6.000000
9.791706,10.859543,-1.279272,40.000000
11.036340,12.235617,3.202920,4.000000
11.150734,12.358092,-0.872336,19.000000
11.030808,12.220894,3.800773,3.000000
11.171855,12.377156,-0.291036,15.000000
10.991696,12.173302,4.394748,4.000000
11.172491,12.338841,0.290548,47.000000
11.015660,12.157106,0.859775,25.000000
9.176791,10.124143,-2.656061,4.000000
11.173702,12.322889,1.455326,12.000000
8.919425,9.836766,-2.103105,48.000000
11.164269,12.308156,2.040337,2.000000
8.806675,9.705601,-1.609163,3.000000
9.767945,10.757442,-1.271254,35.000000
11.164792,12.291480,-0.870242,3.000000
11.197503,12.318851,-0.290583,14.000000
11.024375,12.081693,0.857158,8.000000
9.132240,10.008088,-2.633546,18.000000
11.198390,12.268108,1.453235,12.000000
8.905759,9.753056,-2.091842,48.000000
11.197794,12.258848,2.038630,9.000000
8.936912,9.780313,-1.626712,15.000000
11.199221,12.251829,2.629038,6.000000
9.755692,10.668876,-1.264804,20.000000
11.212114,12.261626,3.229633,4.000000
11.165837,12.206750,-0.866997,3.000000
11.170300,12.207351,3.820119,3.000000
11.233686,12.272309,-0.290408,32.000000
11.177207,12.172165,0.288453,39.000000
10.996202,11.966671,0.851715,8.000000
9.105084,9.905174,-2.615228,32.000000
11.214961,12.196179,1.449574,51.000000
8.894636,9.669466,-2.080892,56.000000
8.981752,9.760742,-1.628662,9.000000
11.202441,12.161248,3.213987,14.000000
11.340436,12.306743,-0.877046,6.000000
11.195160,12.144833,3.813371,15.000000
11.302206,12.260960,-0.291071,7.000000
11.198460,12.144159,4.426323,10.000000
10.997214,11.884234,0.848575,8.000000
9.094257,9.824347,-2.602253,41.000000
11.239866,12.137957,1.447308,37.000000
8.888065,9.594881,-2.071505,64.000000
11.279835,12.172582,2.037656,15.000000
9.008018,9.717568,-1.626956,12.000000
11.242850,12.128436,2.619339,20.000000
8.973743,9.677205,-1.154639,2.000000
11.258179,12.136460,3.217803,29.000000
11.368379,12.250979,-0.875895,3.000000
11.232179,12.099970,3.811571,33.000000
11.294595,12.167209,-0.289780,14.000000
11.214495,12.076679,4.415971,40.000000
11.151524,11.975305,0.285626,7.000000
11.008672,11.813629,0.846272,8.000000
9.058887,9.717865,-2.582409,36.000000
11.282169,12.098644,1.447308,63.000000
8.863254,9.504675,-2.058365,54.000000
11.351274,12.168503,2.043262,15.000000
9.029362,9.676030,-1.625006,21.000000
9.724092,10.413237,-1.246501,37.000000
11.198981,11.988445,-0.859775,6.000000
11.337442,12.132421,3.833616,3.000000
11.273732,12.055805,4.422700,5.000000
11.126235,11.864828,0.283916,7.000000
11.001331,11.727530,0.842714,8.000000
9.053444,9.647688,-2.571724,40.000000
11.329044,12.068431,1.448180,63.000000
8.861217,9.436241,-2.050231,60.000000
9.060362,9.641562,-1.624519,12.000000
11.429307,12.162469,2.643430,4.000000
9.736738,10.357703,-1.243712,30.000000
11.397010,12.119621,3.233831,4.000000
11.395744,12.109802,3.839015,3.000000
11.099633,11.758066,0.282240,7.000000
10.984600,11.628076,0.838317,24.000000
9.022344,9.547533,-2.553406,40.000000
8.854463,9.366612,-2.041470,56.000000
9.088194,9.607134,-1.623787,9.000000
9.739964,10.288925,-1.239529,52.000000
11.489779,12.137362,3.248714,5.000000
11.426455,12.062046,3.835865,3.000000
11.417998,12.044683,4.447029,5.000000
11.097834,11.666101,0.281054,7.000000
11.006490,11.566036,0.836747,8.000000
9.007189,9.461788,-2.539286,40.000000
8.854939,9.295355,-2.033335,56.000000
9.115126,9.565140,-1.622325,9.000000
9.712983,10.185391,-1.231336,47.000000
11.490773,12.041229,3.842614,3.000000
11.547454,12.092172,4.480158,5.000000
11.075603,11.565689,0.279518,7.000000
11.010240,11.493420,0.834131,8.000000
8.997768,9.389341,-2.527838,45.000000
11.070123,11.547858,1.399547,12.000000
8.847430,9.226021,-2.024575,54.000000
11.015736,11.483087,1.953810,2.000000
9.139927,9.527696,-1.621106,9.000000
10.955608,11.416419,2.506080,4.000000
9.690132,10.094198,-1.224190,23.000000
10.915454,11.366632,3.063248,4.000000
11.530643,12.003056,3.842614,3.000000
11.055604,11.468434,0.278052,7.000000
10.983737,11.385917,0.829106,8.000000
8.975695,9.304348,-2.512955,40.000000
8.831332,9.148308,-2.013937,20.000000
9.170363,9.492884,-1.620619,9.000000
9.704539,10.038822,-1.221575,23.000000
11.596857,11.987945,3.850712,3.000000
10.879730,11.238770,4.191316,4.000000
11.023142,11.355160,0.276237,15.000000
10.983051,11.305964,0.826071,8.000000
8.970055,9.230558,-2.501888,40.000000
8.827618,9.077643,-2.005490,20.000000
11.709488,12.041138,2.062273,2.000000
8.937683,9.187617,-1.573821,25.000000
9.727013,9.992040,-1.220006,21.000000
11.662477,11.967694,3.857911,3.000000
11.061669,11.351164,-0.276656,3.000000
11.033925,11.283230,0.275469,7.000000
10.975528,11.215669,0.822407,8.000000
8.962403,9.158498,-2.490821,49.000000
8.819173,9.005842,-1.996417,18.000000
9.103289,9.289492,-1.596976,15.000000
9.729755,9.925299,-1.215997,23.000000
11.701453,11.924126,3.857011,3.000000
11.049969,11.256314,-0.275329,6.000000
11.025541,11.196199,0.274282,7.000000
10.964142,11.126078,0.818639,8.000000
8.935061,9.067028,-2.474411,45.000000
11.370151,11.534057,1.416978,12.000000
8.822817,8.946871,-1.990160,20.000000
9.203983,9.326891,-1.608919,3.000000
9.732152,9.858660,-1.211988,30.000000
11.770404,11.910929,3.866009,3.000000
11.058262,11.186390,-0.274561,3.000000
9.017145,9.096178,-3.431941,5.000000
11.008232,11.100851,0.272886,7.000000
10.981282,11.069809,0.817174,8.000000
8.934853,9.003731,-2.465634,49.000000
8.824757,8.886588,-1.983589,50.000000
11.338976,11.414428,1.975502,2.000000
9.253278,9.311601,-1.611844,33.000000
9.711718,9.769528,-1.205190,14.000000
11.831144,11.889115,3.872308,3.000000
10.825694,10.874931,4.111599,3.000000
10.980000,10.999181,0.271280,7.000000
9.070332,9.083008,-2.963506,2.000000
10.988806,11.000321,0.814871,8.000000
8.930143,8.936382,-2.455712,49.000000
8.791334,8.794406,-1.969510,60.000000
9.176002,9.172802,-1.593076,2.000000
11.362759,11.354832,2.544250,2.000000
11.876025,11.855320,3.874107,3.000000
11.111502,11.088259,-0.274003,3.000000
10.967287,10.910019,0.270024,7.000000
9.160020,9.109000,-2.982401,2.000000
10.951582,10.890583,0.809428,16.000000
8.923526,8.870735,-2.445790,49.000000
8.791150,8.733035,-1.962627,63.000000
9.210780,9.143515,-1.593564,20.000000
9.753954,9.679334,-1.202226,7.000000
11.397033,11.305906,3.120490,4.000000
11.933946,11.830253,3.879506,3.000000
10.910955,10.782225,0.267755,30.000000
9.190175,9.078576,-2.982401,2.000000
10.946896,10.810191,0.806288,8.000000
8.906935,8.792635,-2.432815,48.000000
8.789127,8.673311,-1.955744,69.000000
12.039001,11.876213,2.076410,2.000000
9.231159,9.103161,-1.591857,48.000000
9.766394,9.624252,-1.199612,26.000000
12.016187,11.841302,3.279243,5.000000
10.935678,10.731469,0.267441,7.000000
9.129992,8.956375,-2.952708,2.000000
10.956041,10.743948,0.804194,8.000000
8.899597,8.727313,-2.422893,52.000000
12.134873,11.895795,1.486703,13.000000
8.788308,8.612164,-1.948861,54.000000
12.084635,11.838287,2.077141,2.000000
9.218915,9.027825,-1.584302,54.000000
12.049362,11.795495,2.670650,2.000000
9.772871,9.563628,-1.196300,33.000000
12.019764,11.754204,3.881306,3.000000
12.177441,11.904229,-0.297249,11.000000
10.915788,10.637403,0.266044,14.000000
9.183537,8.946206,-2.959906,2.000000
10.947687,10.661051,0.800845,7.000000
8.903391,8.667245,-2.415261,61.000000
8.781583,8.542706,-1.940413,58.000000
9.226176,8.972065,-1.580158,48.000000
9.784764,9.508625,-1.193685,29.000000
12.071157,11.718211,3.884005,3.000000
10.917332,10.561176,0.265137,7.000000
9.129410,8.828497,-2.932012,2.000000
10.943611,10.579206,0.797705,7.000000
8.884185,8.588356,-2.401904,48.000000
8.777253,8.479061,-1.932904,73.000000
9.236146,8.916132,-1.576258,66.000000
9.803557,9.460578,-1.191942,29.000000
12.305066,11.866282,-0.895887,3.000000
12.145658,11.708466,3.894803,3.000000
10.905103,10.475899,0.263950,7.000000
9.123628,8.761479,-2.920315,2.000000
10.951655,10.513281,0.795611,7.000000
8.885783,8.530102,-2.394271,56.000000
8.775438,8.418283,-1.926021,78.000000
9.235688,8.853613,-1.570896,66.000000
9.825015,9.415270,-1.190547,29.000000
12.180826,11.660604,3.893003,3.000000
10.895305,10.393597,0.262833,7.000000
9.154154,8.729580,-2.920315,2.000000
10.937317,10.430038,0.792052,7.000000
8.887085,8.471937,-2.386639,56.000000
8.773302,8.357627,-1.919138,73.000000
9.234908,8.791206,-1.565534,20.000000
9.826065,9.350701,-1.186713,18.000000
12.224277,11.620702,3.893903,3.000000
11.341731,10.777966,4.192351,4.000000
10.884709,10.314778,0.261751,7.000000
10.933056,10.353341,0.789122,7.000000
8.883815,8.409820,-2.377862,74.000000
8.780880,8.309481,-1.914758,75.000000
9.229393,8.727801,-1.559684,2.000000
10.760470,10.172123,2.345266,1.000000
9.890507,9.346449,-1.190547,33.000000
12.454195,11.764999,-0.897876,3.000000
12.285412,11.601510,3.901102,3.000000
12.453138,11.755779,-0.298925,7.000000
10.855118,10.215049,0.260180,7.000000
10.908012,10.257657,0.784725,7.000000
8.870172,8.341316,-2.366795,61.000000
8.762330,8.234136,-1.904433,69.000000
9.505802,8.926544,-1.601120,6.000000
10.824720,10.161537,2.351523,1.000000
12.328680,11.561219,3.902001,3.000000
10.841036,10.130671,0.258994,7.000000
10.917480,10.194979,0.782841,7.000000
8.867669,8.280822,-2.358399,65.000000
8.766466,8.180590,-1.899115,75.000000
10.795311,10.070319,1.812685,2.000000
12.518913,11.674071,-2.101759,4.000000
12.461109,11.616115,2.698182,2.000000
9.627439,8.974598,-1.151502,9.000000
12.899920,12.016745,-0.923939,3.000000
12.390352,11.538038,3.908750,3.000000
10.844077,10.062849,0.258226,7.000000
9.185066,8.520366,-2.892421,2.000000
10.891493,10.099767,0.778445,7.000000
8.870610,8.225786,-2.351530,61.000000
8.771788,8.128455,-1.894109,78.000000
12.547928,11.619521,-2.099809,13.000000
12.484189,11.556441,2.694427,2.000000
9.608999,8.894917,-1.145575,11.000000
12.520535,11.586029,3.315879,5.000000
12.446292,11.509266,3.913699,11.000000
10.836494,9.985635,0.257214,7.000000
9.214754,8.488250,-2.892421,2.000000
10.876725,10.015690,0.774886,7.000000
8.864607,8.162857,-2.342371,74.000000
10.819701,9.959690,1.286593,10.000000
8.771038,8.071033,-1.887851,82.000000
12.598642,11.585052,-2.101515,13.000000
9.593054,8.818172,-1.139997,8.000000
10.812271,9.893752,0.255817,7.000000
9.191119,8.407373,-2.875774,2.000000
10.850929,9.925647,0.770699,7.000000
8.851031,8.093441,-2.331304,65.000000
8.772907,8.016383,-1.882220,78.000000
12.685917,11.583834,-2.109315,27.000000
11.083412,10.120546,2.377178,1.000000
9.569327,8.734935,-1.133548,8.000000
11.246593,10.262355,2.959448,3.000000
10.869423,9.911242,-0.256760,3.000000
10.799151,9.816143,0.254735,7.000000
9.184338,8.345393,-2.864977,2.000000
10.838202,9.844733,0.767350,7.000000
8.857426,8.042701,-2.325580,65.000000
8.765800,7.956712,-1.875024,69.000000
11.084553,10.057916,1.837790,2.000000
12.681618,11.503028,-2.102246,41.000000
10.705999,9.707612,2.288949,1.000000
9.527425,8.635916,-1.125006,6.000000
11.181646,10.135347,2.933498,3.000000
10.794759,9.743548,0.253828,7.000000
9.198945,8.300225,-2.860478,2.000000
10.814445,9.757893,0.763372,7.000000
8.859262,7.990932,-2.319093,65.000000
11.069658,9.981166,1.304024,10.000000
8.759774,7.895644,-1.867828,73.000000
12.696622,11.436102,-2.098103,13.000000
9.524919,8.576274,-1.121346,6.000000
10.770431,9.656973,0.252501,7.000000
9.143702,8.195538,-2.834833,2.000000
10.815712,9.690764,0.761070,7.000000
8.859318,7.935069,-2.311842,74.000000
8.760888,7.844153,-1.862509,78.000000
12.681216,11.346287,-2.089328,23.000000
9.514693,8.507120,-1.116639,6.000000
9.791101,8.751184,-0.688218,2.000000
10.762614,9.575667,0.251454,6.000000
9.140158,8.129285,-2.824036,6.000000
8.863399,7.880371,-2.305354,83.000000
8.768795,7.790774,-1.857816,77.000000
12.696486,11.272466,-2.084697,18.000000
9.513028,8.443092,-1.112805,6.000000
9.805207,8.696293,-0.686857,4.000000
10.779323,9.526684,0.251105,6.000000
9.153916,8.087323,-2.819987,24.000000
8.846701,7.810400,-2.293906,70.000000
8.767920,7.738126,-1.852184,77.000000
9.241047,8.149947,-1.512886,30.000000
9.503577,8.375586,-1.108272,8.000000
9.824998,8.655809,-0.686229,4.000000
8.954556,7.861228,-3.192792,5.000000
10.761409,9.444155,0.249918,6.000000
9.148399,8.025761,-2.809639,26.000000
8.851891,7.762897,-2.288563,70.000000
8.765164,7.681436,-1.845927,73.000000
9.239570,8.091486,-1.508011,60.000000
9.480329,8.299406,-1.102346,8.000000
9.831104,8.600419,-0.684554,4.000000
10.730993,9.351352,0.248452,6.000000
9.141095,7.963055,-2.798841,22.000000
8.855240,7.711328,-2.282457,68.000000
8.756163,7.619669,-1.838418,73.000000
10.624775,9.242499,1.729082,1.000000
9.240797,8.035735,-1.503624,60.000000
11.044111,9.600501,2.317733,1.000000
9.471651,8.233582,-1.097988,8.000000
9.808290,8.520208,-0.680891,4.000000
10.754961,9.335981,-0.248592,19.000000
10.718207,9.274579,0.247405,6.000000
9.126093,7.894128,-2.785794,8.000000
8.853889,7.655969,-2.275207,72.000000
8.763274,7.572270,-1.834351,78.000000
9.229728,7.969695,-1.497287,28.000000
9.467152,8.171830,-1.094153,6.000000
9.813775,8.465044,-0.679216,2.000000
10.724638,9.218132,0.246847,6.000000
9.119701,7.835883,-2.775896,10.000000
8.859709,7.607109,-2.269864,85.000000
8.773345,7.530304,-1.831222,78.000000
9.242543,7.927415,-1.495093,89.000000
9.459314,8.107614,-1.089970,8.000000
9.819040,8.412964,-0.677646,4.000000
10.723285,9.152081,0.246079,6.000000
9.126245,7.786292,-2.769598,10.000000
8.847540,7.545839,-2.260324,80.000000
8.778532,7.481693,-1.826842,78.000000
9.233887,7.864216,-1.489244,23.000000
9.832035,8.370681,-1.129713,25.000000
9.840739,8.372168,-0.677123,2.000000
10.700250,9.068049,0.244822,6.000000
9.126603,7.731716,-2.761499,10.000000
8.854348,7.498418,-2.255363,72.000000
8.774435,7.425485,-1.820585,61.000000
9.190043,7.771688,-1.477788,81.000000
9.908360,8.376186,-1.135116,17.000000
9.833288,8.306830,-0.674611,2.000000
10.676753,8.984295,0.243566,6.000000
9.116256,7.668447,-2.750252,12.000000
8.856428,7.447246,-2.249256,82.000000
8.782155,7.379559,-1.816830,19.000000
10.928803,9.180114,1.752481,1.000000
9.206471,7.730628,-1.476082,100.000000
10.035208,8.423527,-1.146272,2.000000
9.825498,8.241653,-0.672098,2.000000
10.640528,8.890558,0.242030,6.000000
9.104082,7.604096,-2.738554,16.000000
8.858256,7.396155,-2.243151,70.000000
8.768427,7.315953,-1.808695,3.000000
9.218153,7.685734,-1.473644,99.000000
10.055368,8.380790,-1.145226,9.000000
9.818908,8.177909,-0.669691,2.000000
9.038414,7.501172,-3.147240,5.000000
10.619172,8.809947,0.240843,6.000000
9.097569,7.544904,-2.728656,26.000000
8.856817,7.342633,-2.236281,74.000000
10.641729,8.819260,1.209199,9.000000
8.757401,7.255058,-1.801187,5.000000
9.238811,7.648444,-1.472669,91.000000
10.102980,8.360884,-1.147318,18.000000
9.835083,8.133399,-0.668854,2.000000
10.639155,8.795224,-0.240948,13.000000
9.109267,7.506434,-3.162769,5.000000
10.617463,8.749253,0.240145,6.000000
9.104488,7.499828,-2.723258,44.000000
8.853593,7.287967,-2.229031,78.000000
8.775309,7.220958,-1.799935,12.000000
9.238059,7.596328,-1.468526,65.000000
10.178287,8.363511,-1.152548,4.000000
9.820333,8.066509,-0.666027,2.000000
10.708436,8.789748,-0.241821,3.000000
9.080291,7.432138,-3.144134,5.000000
10.598416,8.671614,0.239028,6.000000
9.114020,7.454428,-2.718309,42.000000
8.860991,7.244899,-2.224833,82.000000
8.768339,7.164034,-1.793365,7.000000
9.255291,7.556504,-1.467063,65.000000
9.749372,7.951394,-0.659328,15.000000
10.673947,8.699258,-0.240355,3.000000
9.116467,7.406114,-3.147240,5.000000
10.569640,8.586654,0.237702,6.000000
9.114267,7.401686,-2.710660,48.000000
8.863099,7.192573,-2.218727,82.000000
8.774590,7.115675,-1.789298,7.000000
8.822083,7.151629,-1.394429,23.000000
10.275126,8.323607,-1.156905,81.000000
9.769133,7.908069,-0.658700,9.000000
9.100161,7.340288,-3.132746,5.000000
10.579250,8.530281,0.237213,6.000000
9.103407,7.337656,-2.699413,50.000000
8.869802,7.146815,-2.214148,84.000000
10.832103,8.724808,1.216869,9.000000
8.776298,7.066418,-1.784605,8.000000
8.848233,7.119249,-1.394429,45.000000
9.134776,7.315720,-3.135852,5.000000
10.583986,8.473302,0.236655,6.000000
9.095490,7.279047,-2.689515,46.000000
8.870169,7.096186,-2.208042,96.000000
8.780852,7.019707,-1.780537,8.000000
9.246814,7.386916,-1.453170,15.000000
10.996215,8.781309,-1.231162,2.000000
11.093295,8.852487,-0.743799,2.000000
9.117917,7.250126,-3.121358,5.000000
10.544616,8.381564,0.235119,6.000000
9.096433,7.227854,-2.682317,41.000000
8.867211,7.043202,-2.201173,80.000000
8.796021,6.981642,-1.778660,8.000000
9.281869,7.362002,-1.454633,20.000000
10.976844,8.703258,-1.225584,2.000000
9.143171,7.218251,-3.121358,5.000000
10.520439,8.302583,0.233932,6.000000
9.103243,7.181580,-2.676918,46.000000
10.562268,8.329611,0.704965,7.000000
8.873246,6.997616,-2.196593,80.000000
8.812574,6.944788,-1.777096,7.000000
9.323108,7.341836,-1.457070,25.000000
10.964882,8.631621,-1.220878,2.000000
11.143835,8.766187,-0.743066,2.000000
10.652695,8.370811,3.630196,3.000000
10.521022,8.243611,0.233304,6.000000
9.097574,7.125725,-2.667920,48.000000
8.882163,6.954494,-2.192777,84.000000
8.846099,6.921286,-1.778973,8.000000
9.345550,7.306804,-1.456583,25.000000
10.963552,8.568753,-1.217391,4.000000
11.257790,8.792393,-0.748614,2.000000
9.193338,7.154249,-3.121358,5.000000
10.523048,8.189029,0.232745,6.000000
9.096546,7.076370,-2.660721,50.000000
8.886230,6.907790,-2.187816,88.000000
8.911119,6.924636,-1.787420,12.000000
9.358755,7.267248,-1.454876,22.000000
10.969788,8.512108,-1.214777,45.000000
10.615324,8.231125,3.101175,9.000000
9.217013,7.123721,-3.121358,5.000000
10.500935,8.113121,0.231628,6.000000
9.098059,7.026704,-2.653973,54.000000
10.788311,8.332137,0.714386,7.000000
8.885779,6.860285,-2.182092,84.000000
8.949314,6.904346,-1.790236,12.000000
9.373059,7.226053,-1.453170,22.000000
10.953768,8.441627,-1.209896,73.000000
10.494467,8.052687,0.230895,6.000000
9.098112,6.978710,-2.647224,48.000000
8.884743,6.810114,-2.175986,81.000000
8.970588,6.873435,-1.789923,14.000000
10.910070,8.353455,-1.687159,35.000000
10.940444,8.370654,-1.205190,30.000000
10.598030,8.108669,2.593858,3.000000
9.213047,7.021005,-3.103758,5.000000
10.497060,7.996619,0.230337,6.000000
9.094511,6.925655,-2.639126,48.000000
8.886968,6.765156,-2.171025,73.000000
9.002388,6.848058,-1.791488,26.000000
10.904394,8.288894,-1.681797,75.000000
10.937998,8.311427,-1.201878,78.000000
10.598127,8.050253,2.586988,3.000000
12.276757,9.321948,-0.807858,5.000000
12.185051,9.248961,-0.267022,50.000000
9.197442,6.958500,-3.090300,4.000000
10.483650,7.931605,0.229464,6.000000
9.104996,6.886052,-2.635527,48.000000
8.894865,6.722259,-2.167209,46.000000
9.009288,6.806257,-1.788359,57.000000
10.896964,8.226377,-1.676435,71.000000
10.931953,8.246795,-1.198043,100.000000
12.298033,9.273973,-0.807230,8.000000
12.204487,9.196739,-0.266743,57.000000
9.210527,6.915461,-3.086159,4.000000
10.482043,7.867282,0.228766,6.000000
9.104868,6.831161,-2.627878,54.000000
8.899027,6.674296,-2.162248,27.000000
9.016386,6.757401,-1.784605,28.000000
10.895106,8.159484,-1.671316,87.000000
10.564885,7.909299,2.090277,3.000000
10.958915,8.204286,-1.197694,64.000000
12.258388,9.170449,-0.802310,17.000000
12.226894,9.140235,-0.266463,57.000000
9.247000,6.892506,-3.090300,4.000000
10.482183,7.810330,0.228173,6.000000
9.102092,6.779547,-2.620230,52.000000
8.901797,6.627953,-2.157287,31.000000
9.035166,6.722346,-1.783666,63.000000
10.875731,8.085868,-1.664004,71.000000
11.035461,8.201633,-1.202924,87.000000
12.251843,9.099021,-0.799798,13.000000
12.220184,9.068901,-0.265626,10.000000
10.478831,7.751105,0.227510,6.000000
9.111596,6.737307,-2.616181,54.000000
8.907515,6.584000,-2.153089,42.000000
9.037918,6.675511,-1.779599,82.000000
10.524003,7.770312,1.606238,6.000000
10.886320,8.034891,-1.661323,93.000000
11.080053,8.174894,-1.204667,64.000000
11.564944,8.526406,-0.753010,2.000000
12.227619,9.008395,-0.265102,10.000000
9.235730,6.784322,-3.070629,4.000000
10.463920,7.683705,0.226602,6.000000
9.125635,6.698540,-2.613482,58.000000
8.922527,6.547061,-2.151181,85.000000
9.048423,6.634575,-1.777096,84.000000
10.898286,7.985112,-1.658886,96.000000
11.105309,8.133810,-1.204318,40.000000
11.597855,8.488353,-0.753219,7.000000
12.279976,8.981000,-0.265556,23.000000
9.290576,6.774804,-3.080982,4.000000
10.458360,7.623571,0.225904,6.000000
9.117458,6.643698,-2.604484,58.000000
8.924699,6.500846,-2.146220,78.000000
